id,class,abstract
5289,D,A grand jury in New York indicts Payton Gendron
5083,D,The Senate votes unanimously to confirm former Interior Secretary Ken Salazar as U.S. Ambassador to Mexico
2940,D,Frenchman Serge Haroche and American David Wineland win the 2012 Nobel Prize in Physics for their work on quantum optics.
4629,U,COVID-19 pandemic:
1573,U,A jury sentences Timothy McVeigh to death for his part in the 1995 Oklahoma City bombing.
241,U,The New World Liberation Front
4890,D,Dominion Voting Systems sues Mike Lindell for $1.3 billion for defamation
4317,D,The Trump administration says it plans to allow only 18
4750,U,At least eight people are injured in a mass shooting at the Mayfair Mall in Wauwatosa
2860,U,The sale for Guggenheim Partners to purchase the Los Angeles Dodgers is finalized for US$2.1 billion
3681,U,The murder trial of white police officer Michael Slager in the 2015 shooting death of Walter Scott in South Carolina ends in a mistrial after a hung jury cannot reach a verdict
2618,U,Cuba and its partners announce plans to drill for oil in Cuban waters in The Gulf of Mexico.
5118,U,Michigan Governor Gretchen Whitmer announces that Michigan will build an electrified road to charge electric vehicles
4513,U,Breonna Taylor
5819,U,The Missouri Supreme Court strikes down a state law which criminalizes homeless residence on state land as well as unanimously striking down another state law which bans COVID-19 vaccine mandates for public workers.
2192,U,The Federal Reserve stops the publishing of M3 money supply data.
2374,D,Toon Disney and Jetix relaunched as Disney XD.
511,D,World Series: The Philadelphia Phillies beat the Kansas City Royals
4719,D,President Trump promotes a number of reported loyalists to various roles in the Defense Department following the November 9 ouster of Defense Secretary Mark Esper.
5740,D,Four tornadoes touch down in Southern Michigan
1258,U,Tyler Barnhardt
1464,U,Yahoo! is incorporated.
4722,D,California becomes the second state after Texas to reach one million cases.
2684,D,A three judge panel of the U.S. 9th Circuit Court of Appeals rules that Jared Lee Loughner
939,U,Former Philippines President Ferdinand Marcos dies in an inter-organ failure at his hospital in Honolulu
1423,D,Stephen Breyer is sworn in as an Associate Justice on the Supreme Court.
2098,D,Fever Pitch
3357,U,The Federal Communications Commission releases the specific details of the net neutrality rules.
802,U,First RepublicBank of Texas fails and enters FDIC receivership
243,U,Watergate scandal: Former United States Attorney General John N. Mitchell
162,D,The U.S. bombing of Cambodia ends
5257,U,After weeks of speculation
2949,U,The British computer hacker Gary McKinnon wins his ten-year legal battle to avoid extradition to the United States after Home Secretary Theresa May tells the House of Commons she has blocked the order.
935,U,Former president Ronald Reagan undergoes surgery to remove fluid on his brain. He recovers quickly.
1738,U,Lawrence Summers is sworn in as the new Secretary of Treasury
5278,U,Anaheim mayor Harry Sidhu resigns due to an investigation by the FBI over various federal crimes.
1743,D,The first version of MSN Messenger is released by Microsoft.
1100,D,Get the Picture debuts on Nickelodeon.
1217,D,The Intel Corporation ships the first Pentium chips.
4905,U,Three people are killed and one injured when a small plane crashes in Pembroke Pines
3918,D,The FDA approves Luxturna
1989,U,Brian Douglas Wells
3374,D,In a 5–4 decision
2356,D,Illinois Governor Rod Blagojevich is arrested by federal agents on public corruption charges. Prosecutors allege Blagojevich attempted to solicit bribes to occupy the U.S. Senate seat vacated by Barack Obama upon his election to the presidency. Blagojevich was later convicted.
3685,D,After the recount is completed in Wisconsin and Pennsylvania rejects Jill Stein's request
3459,U,Former President Jimmy Carter reveals that he is being treated for brain cancer.
5726,D,Donald Trump is indicted for a third time by a grand jury for his attempts to overturn the 2020 election and the subsequent January 6 attack.
1720,U,Air China Flight 9018
2130,U,The Houston Astros win their first National League Championship
627,D,The Reverend Jesse Jackson announces his candidacy for the 1984 Democratic Party presidential nomination.
5436,U,A North Dakota judge blocks the state's ban on abortion one day before it is set to go into effect.
1763,U,The Recording Industry Association of America files a lawsuit against the Napster file-sharing client
1347,D,Cameron Grimes
529,D,Luke and Laura marry on the U.S. soap opera General Hospital; it is the highest-rated hour in daytime television history.
1121,D,Serial killer Jeffrey Dahmer is arrested after the remains of eleven men and boys are found in his Milwaukee
5524,D,The Department of Transportation fines six airlines a combined $7.25 million for extreme delays in processing passenger refunds.
5532,D,NASA concludes its LOFTID test
3117,U,The state of Michigan's New Energy to Reinvent and Diversify Fund (NERD) is closing down.
5393,U,The Justice Department announces federal charges against four of the police officers involved in the killing of Breonna Taylor.
2681,U,Casey Anthony is sentenced to four years for lying to law enforcement regarding the death of her child Caylee in the U.S. state of Florida but after credit for time served
3563,U,SpaceX successfully launches its Falcon 9 rocket from Cape Canaveral
5614,U,Walgreens announces that it will not sell abortion pills in states where Republican officials threaten to take legal action.
5885,U,President Biden delivers his third State of the Union Address.
3665,D,Major League Baseball: In Game 7 of the World Series
2405,D,The Senate passes a bill to impose new regulations on the credit card industry
1646,D,Lewinsky scandal: A federal judge rules that United States Secret Service agents can be compelled to testify before a grand jury concerning the scandal.
3367,D,The U.S. Federal Communications Commission publishes the final rule on its new net neutrality regulations.
2241,U,The Mooninite scare occurs in Boston when devices used in a guerrilla marketing campaign for the animated television series Aqua Teen Hunger Force are mistaken for improvised explosive devices.
5619,U,The Alaska Willow project
2585,U,February 2
436,U,The New York Post publishes an article about David Rorvik's book The Cloning of Man
302,D,Bradford Bishop allegedly murders five of his family members in Bethesda
2751,D,The United States Centers for Disease Control and Prevention links an outbreak of listeriosis that has caused 23 deaths and 116 illnesses in 25 states to infected cantaloupes from Colorado.
3476,U,Former Governor of Texas Rick Perry drops out of the race for the Republican nomination in the 2016 presidential election.
1262,U,Cat Janice
3558,D,The Connecticut Huskies defeat the Syracuse Orange
5103,U,A state of emergency is declared New York City after record rainfall and flash flooding shuts down much of the city's transportation system
5392,U,Phoenix Mercury star Brittney Griner is found guilty on drug charges in a Russian court and is subsequently sentenced to nine years in prison.
2531,U,Rahm Emanuel resigns as White House Chief of Staff to run for Mayor of Chicago. Senior Advisor Pete Rouse takes over his duties temporarily until a permanent replacement is announced.
4939,U,The U.S. House Ethics Committee announces that they have opened an investigation into Rep. Matt Gaetz (R – FL) over sexual misconducts and federal sex-trafficking.
5211,U,The United States Mint announces they have started shipping the first of the American Women quarters
1758,U,Disney/Pixar's third feature film
310,U,An accident involving a tanker truck carrying anhydrous ammonia takes place in Houston
4818,U,Roy Charles Waller
107,U,The Dow Jones Industrial Average closes above 1
5838,U,Convicted murderer Kenneth Smith is executed in the Holman Correctional Facility in Alabama
5653,D,Elon Musk's SpaceX launches its first test flight of Starship. The device explodes shortly after launch.
795,U,In Charlotte
1884,D,The Lord of the Rings: The Fellowship of the Ring
5223,D,Freedom Convoy 2022: Protesters at the Ambassador Bridge
5820,D,Maine Secretary of State Shenna Bellows blocks Trump from running in the state's 2024 Republican primary due to the 14th Amendment's insurrection clause.
176,D,Joni Lenz is attacked in her bedroom by serial killer Ted Bundy in Washington; she survives.
4593,U,George Floyd protests: Protests in Minneapolis turn violent as activists call for murder charges against the police officers involved in George Floyd's murder.
1953,U,John W. Snow is sworn in as the new Secretary of Treasury
3694,U,Carrie Fisher
3745,U,President Trump signs the Energy Independence Executive Order
2097,D,Terri Schiavo dies at the age of 41 in Pinellas Park
3553,D,The United States Capitol is placed under lockdown after a man opens fire near the Capitol Visitor Center. The suspect is shot by police and taken into custody.
2914,D,The NCAA announces severe penalties against Penn State's football program as a result of the school's child sex abuse scandal as a result of the scandal coach Joe Paterno has his wins from 1998 to 2011 vacated dropping him from 1st to 12 on the list of NCAA winningest football coaches however his wins are restored three years later as part of a settlement.
3854,U,The U.S. government orders the closure of Russian consulate facilities in San Francisco
1972,D,Ruben Studdard wins season 2 of American Idol.
1886,U,The No Child Left Behind Act is signed into law by U.S. President George W. Bush.
4801,U,Nearly 30 members and staffers of the Michigan House of Representatives test positive for COVID-19.
4761,U,The Dow Jones increases by 500 points to surpass 30
3315,D,The Supreme Court of the United States rules by an 8–1 vote that evidence collected based on a reasonable misinterpretation of the law can be used at trial and is not deemed an unreasonable search or seizure.
4125,D,Representative Tulsi Gabbard announces her candidacy for U.S. president.
1539,U,The Colorado Avalanche wins their first Stanley Cup in their first season based out of Denver
3640,U,A wildfire occurs in California
2372,U,To honor the 200th anniversary of the birth of U.S. President Abraham Lincoln
5023,D,Former police officer Derek Chauvin is sentenced to 22.5 years in prison for the murder of George Floyd in Minneapolis in May 2020.
5191,D,COVID-19 pandemic: In California
1341,D,Blaire White
3492,U,President Barack Obama announces that the United States will extend its military presence in Afghanistan until the end of 2017.
119,D,Former President Lyndon B. Johnson dies at his ranch in Johnson City
123,U,Pan American and Trans World Airlines cancel their options to buy 13 Concorde airliners.
1101,U,The 63rd Academy Awards
5601,U,LeBron James breaks the all time NBA scoring record
2597,U,Serena Williams' spokeswoman confirmed that Williams had suffered from a life-threatening pulmonary embolism.
274,D,In Sacramento
3243,U,A federal appeals court upholds a federal judge's ruling overturning Oklahoma's same-sex marriage ban. However
3883,D,President Trump confirms Jerome Powell as his nominee for chair of the US Federal Reserve.
3441,U,The anti-abortion Center for Medical Progress releases the first of several undercover videos allegedly showing the negotiation of illegal selling of aborted fetal tissue by employees of Planned Parenthood. The videos trigger a strong months-long debate
1215,U,Rodney King testifies at the federal trial of four Los Angeles
2775,D,The United States Supreme Court announces it will make its ruling on the constitutionality of the Patient Protection and Affordable Care Act sometime in 2012.
5867,D,LePage v. Center for Reproductive Medicine: The Alabama Supreme Court rules that frozen embryos can be considered children under state law.
3477,D,Geography professor Shannon Lamb shoots and kills history professor Ethan Schmidt at Delta State University in Cleveland
4538,U,Nationwide COVID-19 infections exceed 82
2339,D,Global financial crisis: U.S. President George W. Bush signs the revised Emergency Economic Stabilization Act into law
545,U,The 54th Academy Awards
1705,D,The New Carissa runs aground near Coos Bay
1045,D,United States Secretary of Defense Dick Cheney fires Gen. Michael Dugan
3938,D,President Trump approves the release of a controversial Republican memo accusing the FBI of abusing its powers during the inquiry into alleged Russian meddling of US elections.
2017,D,Abu Ghraib prisoner abuse is revealed on the television show 60 Minutes II.
4267,D,Puerto Rico governor Ricardo Rossello resigns
839,U,The United States Air Force acknowledges the existence of the Lockheed F-117 Nighthawk in a Pentagon press conference.
3727,U,The Department of Homeland Security Inspector General office opens an investigation into the implementation of Executive Order 13769.
434,D,The first computer bulletin board system (CBBS) is created in Chicago.
3195,D,Governor Phil Bryant of Mississippi signs a controversial bill that will allow individuals and businesses to deny service to anyone if it conflicts with their religious beliefs. Civil rights organizations such as the Southern Poverty Law Center and ACLU worry that such a law will have wide-ranging effects and lead to more animosity toward sexual minorities and members of faiths other than Christianity.
5569,D,The CDC loosens its guidelines for COVID-19
4555,U,Over 100 inmates at Monroe Correctional Complex in Monroe
2023,D,Lynn Turner is convicted of the 1995 murder of her husband Glenn Turner by poisoning him with anti-freeze. She is also accused of the murder of her second husband
216,D,Franklin National Bank collapses due to fraud and mismanagement (the largest bank failure at that time in the history of the United States).
4499,D,COVID-19 pandemic:
4633,U,COVID-19 pandemic: Georgia Governor Brian Kemp voids all of the state's local face mask mandates.
1379,U,In Detroit
5060,U,COVID-19 vaccination: Vermont becomes the first U.S. state to vaccinate 70% of children aged 12 to 17 years old.
4684,U,COVID-19 pandemic: The Broadway League extends its shutdown of Broadway theaters for a third time
3582,D,Five people are killed in two separate shootings in Appling
407,U,Jazz-rock group Steely Dan releases their sixth studio album Aja; it becomes their highest charting album at No. 3 and goes on to win a Grammy Award.
345,U,The first ever vice presidential debate in the United States takes place between Bob Dole and Walter Mondale.
5450,D,The August jobs report is released
2517,D,The Dodd
1930,D,The Congress of the United States passes a joint resolution
3300,D,It is announced that 80-year-old convicted serial killer Charles Manson has successfully obtained a marriage license
1768,D,Elián González affair: Attorney General Janet Reno rules that a child rescued by the Coast Guard must be returned to his father in Cuba.
4968,D,COVID-19 vaccination: The FDA authorizes the Pfizer
1327,U,La'Porsha Renae
602,D,The 6.2 Mw  Coalinga earthquake shakes central California with a maximum Mercalli intensity of VIII (Severe)
1410,U,In a critical House of Representatives special election in the state of Kentucky
1111,D,STS-40: Space Shuttle Columbia carries the Spacelab Life Sciences 1 module into orbit.
4576,D,NASA selects three U.S. companies—Blue Origin
1183,D,The Chief of Naval Operations adopts the US Navy's core values: Honor
1798,D,The United Nations Millennium Declaration is made in New York City.
5420,D,The Centers for Disease Control and Prevention announces an overhaul of operations so that the agency can respond to a crisis in public health more quickly than before.
475,D,Silver Thursday: A steep fall in silver prices
1595,D,Stock markets around the world crash due to a global economic crisis scare. The Dow Jones Industrial Average follows suit and plummets 554.26
74,U,Okinawa is returned to Japan after 27 years of United States occupation.
1699,U,The Senate trial in the impeachment of President Bill Clinton begins.  He had been impeached by the House of Representatives on December 19.
1640,D,The Aladdin Hotel & Casino in Las Vegas is imploded to make way for the brand new Aladdin Hotel & Casino.
165,U,Singer-songwriter Jim Croce dies following a gig at Northwestern State University in Natchitoches
3216,D,A federal district court judge rules that Pennsylvania's ban on same-sex marriage is unconstitutional and goes into effect immediately
362,U,President Gerald Ford pardons Iva Toguri D'Aquino (aka “Tokyo Rose”).
773,U,The centennial of the Statue of Liberty's dedication is celebrated in New York Harbor.
5683,U,Wildfires in Quebec cause the air quality to deteriorate in the Northeast and part of the Midwest. Millions of Americans and Canadians are advised to wear N95 masks.
3673,D,John Kerry makes a trip to Antarctica
5718,D,Four people
4982,D,The Department of Energy launches Perlmutter
5112,D,COVID-19 pandemic in New York: In New York City
3332,U,President Barack Obama delivers his State of the Union Address to the United States Congress.
5161,U,A special election is held in Ohio to fill a vacancy in its 11th congressional district left by Marcia Fudge when she resigned to become President Biden's Secretary of Housing and Urban Development. Democrat Shontel Brown wins with 81
2630,D,U.S. President Barack Obama announces in a media statement that Osama bin Laden
3227,D,President Barack Obama announces that he will send up to 300 military advisers
4853,U,On his final full day in office
1484,U,The U.S. Congress passes the Child Protection and Obscenity Enforcement Act
1765,U,The U.S. turns over complete administration of the Panama Canal to the Panamanian government
3302,D,A federal judge in Montana strikes down that state's same-sex marriage ban.
2294,U,The colorized $5 bill is released
1102,U,Merion air disaster: Senator John Heinz of Pennsylvania and six others are killed when a helicopter collides with their plane over Merion
5616,U,Transgender rights in the United States: Minnesota governor Tim Walz signs an executive order to protect gender-affirming healthcare.
2857,D,In Miami-Dade County
5666,D,Criminal proceedings in the January 6 United States Capitol attack: Four members of the Proud Boys who were at the January 6 attack
2908,D,Former FBI Director Louis Freeh's report into the Penn State sex abuse scandal is released
4997,U,Vice President Kamala Harris visits Guatemala
2796,U,Rick Perry
4003,U,The National Centers for Environmental Information reports that April 2018 was the coldest month in the U.S. since 1997.
4849,U,COVID-19 pandemic: The NHL's shortened 2020–21 season begins
5760,U,The Biden administration recognizes the Cook Islands and Niue as sovereign states
263,U,Eastern Airlines Flight 66 crashes in New York City while attempting to land at JFK International Airport from New Orleans due to a microburst
5549,U,Viktor Bout–Brittney Griner prisoner exchange: WNBA player Brittney Griner returns to the United States as part of a prisoner exchange with Russia
2507,D,The United States Department of Justice rounds up 10 suspects alleged to have participated in the Illegals Program
721,U,The first smoking ban for restaurants in the United States is passed in Aspen
1983,U,CIA leak scandal: The Washington Post columnist Robert Novak publishes the name of Valerie Plame
1284,D,Aaron Kelly
3650,D,A gunman opens fire at a mall in Burlington
664,U,The Karate Kid is released.
2123,U,U.S. Army Reservist Lynndie England is convicted by a military jury on six of seven counts in connection with the Abu Ghraib prisoner abuse scandal.
4847,U,Former Governor of Michigan Rick Snyder is charged with two counts of willful neglect of duty in connection with the Flint water crisis. Former state health director Nick Lyon and many others are also charged.
4641,U,Federal economic figures show a 32.9% annualized rate of GDP contraction between April and June
5661,D,The 2023 Writers Guild of America strike begins due to unsuccessful pay raise negotiations. The strike halts the production of most movies and TV shows.
2478,D,The District of Columbia's same-sex marriage law goes into effect.
5396,U,A judge orders Kevin Spacey to pay US$31 million to House of Cards producers for the costs involved in removing him from the series following sexual misconduct allegations against him.
1859,U,Donald Rumsfeld gives a speech regarding $2.3 trillion in Pentagon spending that cannot be accounted for
1144,D,In Indianapolis
680,U,Aboard the Space Shuttle Challenger
195,D,Hi-Fi Murders: Five people are brutally tortured by a group of men during a robbery at a home audio store in Ogden
5863,D,An official committee which was appointed to represent the plaintiffs in the Sandy Hook lawsuits against Alex Jones unanimously votes to liquidate the far right-wing conspiracy theorist's assets.
2717,D,United States debt-ceiling crisis: Stocks dive again on Europe and economy fears. The Dow Jones Industrial Average fell 519.83 points
605,U,Return of the Jedi
3301,U,A major lake effect snow storm
4859,U,President Biden repeals the Trump administration's ban on transgender personnel in the military.
3356,D,In Missouri
2070,U,The Colombian government extradites Gilberto Rodríguez Orejuela
5262,U,A bombshell report by Politico leaks the Supreme Court's draft opinion for Dobbs v. Jackson Women's Health Organization. In the opinion
1459,U,Hacker Kevin Mitnick is arrested by the FBI and charged with breaking into some of the United States' most secure computer systems.
3960,U,Former FBI deputy director Andrew McCabe is dismissed for "lack of candor" days before he was due to retire with pension rights. McCabe denies the claims and insists he was targeted because of his involvement in the Russia inquiry.
4621,U,COVID-19 pandemic: Florida reports 10
1028,D,A U.S. District Court acquits Imelda Marcos on racketeering and fraud charges.
4512,U,Bill Gates steps down from the board of Microsoft to focus on philanthropic activities.
1552,U,NASA announces that the Allan Hills 84001 meteorite
612,U,The world's first dedicated hospital ward for HIV/AIDS patients opens at San Francisco General Hospital.
2871,U,Dharun Ravi
4271,D,The Trump administration issues new rules that reject applicants for temporary or permanent visas for failing to meet income standards or for receiving public assistance such as welfare
5643,D,2023 Tennessee House of Representatives expulsions: The Metropolitan Council of Nashville and Davidson County unanimously votes to reinstate Representative Justin Jones to his seat in the Tennessee House of Representatives.
4326,D,California becomes the second state
1361,D,Taylor Tomlinson
3846,D,A directive is signed by President Donald Trump that bans transgender military recruits.
965,U,Walt Disney Feature Animation's 28th feature film
1526,D,An 81-day-long standoff begins between anti-government Freemen and federal officers in Jordan
5634,D,World Wrestling Entertainment is sold to Endeavor
580,U,Paul "Bear" Bryant coaches his final college football game
2387,U,Bernie Madoff pleads guilty to the Madoff investment scandal.
349,D,The Cincinnati Reds sweep the New York Yankees in four games to win the 1976 World Series.
4256,D,Attorney General William Barr reinstates the death penalty for federal crimes. The federal government also schedules the execution of five death row inmates.
4492,D,Senator Elizabeth Warren suspends her presidential campaign.
1820,D,The Texas Seven escape from their prison unit in Kenedy
2376,D,President Barack Obama signs the American Recovery and Reinvestment Act to provide stimulus during the Great Recession.
3710,D,Massachusetts Attorney General Maura Healey orders ExxonMobil to hand over documents related to a state investigation into whether the company misled the public about the impact of fossil fuels on global climate.
1787,U,Five people are shot and killed during a robbery at a Wendy's in Queens
819,U,Four workers are asphyxiated at a metal-plating plant in Auburn
5311,U,An attorney for Cleveland Browns quarterback Deshaun Watson announces settlements in 20 of the 24 civil suits brought against him.
4385,U,President Trump pardons two officers convicted of war crimes and restores the rank to a third.
4158,U,Hundreds of students stage a walkout and rally at the Capitol building
5590,U,Protests begin after the Memphis Police Department releases a footage of officers beating Tyre Nichols to death. Following the release of the footage
5927,D,Taylor Swift releases her new double album The Tortured Poets Department. It breaks the record for most-streamed album in a single day and she becomes the most-streamed artist in a single day.
4422,U,The Government Accountability Office raises ethics questions about a federal contract awarded by the Department of Transportation to Boone County
766,D,Pan Am Flight 73
4017,D,Starbucks temporarily closes its stores for one day to undergo racial sensitivity training following an incident in April in which two black men were arrested in its Philadelphia store.
5464,U,The 74th Primetime Emmy Awards are held at the Microsoft Theater and hosted by Kenan Thompson. The top prizes go to The White Lotus
2475,U,New York Governor David Paterson announces that he will not be a candidate in the Democratic primary for the November gubernatorial election.
1604,U,In Ottawa
4653,U,COVID-19 pandemic: Bill Cassidy (R-LA) is the second senator to test positive for COVID-19.
5556,D,The Kentucky Supreme Court strikes down a law which permitted tax credits for private school donations
5428,D,Infectious disease expert Anthony Fauci announces that he will retire at the end of the year.
3669,U,Faith Spotted Eagle becomes the first Native American to receive an electoral vote.
5582,U,Recreational cannabis sales begin in Connecticut.
4235,D,At least two dozen police officers and two journalists are injured in overnight riots in Memphis
1382,D,The 6.5
5196,D,A virtual summit
4327,D,Dallas police officer Amber Guyger is sentenced to 10 years in prison after being found guilty of murdering Botham Jean in his home. This is the first time a white female police officer has been convicted of murdering an unarmed black man. Joshua Brown
2596,D,The U.S. House of Representatives passes a small spending bill that funds the federal government until March 18 and cuts $4 billion in spending
2725,U,A rare Eastern-seaboard earthquake of magnitude 5.8 strikes Virginia. The Virginia Seismic Zone's faults ruptured
5086,U,Michigan surpasses 20
2153,U,The Texas Longhorns led by Vince Young defeat the USC Trojans in the thrilling 2006 Rose Bowl
869,U,The 101st United States Congress rejects a proposed 51 percent pay raise for its members
2569,D,The United States Navy's ban on smoking in submarines goes into effect.
744,U,The Voyager 2 space probe makes its first encounter with Uranus.
2821,D,Tornado outbreak of March 2–3
3785,U,The National Association for the Advancement of Colored People (NAACP) issues its first ever statewide travel advisory after Missouri passes SB-43.
5751,U,Hunter Biden
4355,U,A North Carolina court rules that the state can't proceed with next year's House primary elections due to political gerrymandering.
3077,U,The Supreme Court rules that naturally occurring human genes may not be patented
5814,U,The FDA approves the two gene therapies for sickle cell disease.
1290,U,Graham Phillips
2463,D,The 100th anniversary of the Boy Scouts of America.
3655,D,Hurricane Matthew strengthens to a Category Four storm as it approaches Florida.
3180,D,Mr. Peabody & Sherman is released in theaters.
3806,U,President Trump sparks controversy after giving a highly politicized speech to approximately 35
1892,D,A Canadian Pacific Railway train carrying anhydrous ammonia derails outside of Minot
1457,U,U.S. President Bill Clinton invokes emergency powers to extend a $20 billion loan to help Mexico avert financial collapse.
2528,D,The US Senate strikes down a bill that would end the controversial don't ask
5941,U,Mexico–United States border crisis: The United States and Mexico agree to clamp down on illegal immigration; Presidents Joe Biden and Andrés Manuel López Obrador agree to a plan to reduce illegal crossings.
2709,D,Kraft Foods announces that it will split into two operations consisting of its North American grocery business and its global snack foods business.
4917,U,COVID-19 pandemic
4862,D,The U.S. Army announces new personal grooming and appearance standards
3255,U,Academy Award-winning actor Robin Williams commits suicide in his Paradise Cay
4395,U,The federal government passes the Hong Kong Human Rights and Democracy Act.
3828,D,North Korea states that it is considering a missile strike against the Andersen Air Force Base in Guam.
2147,D,The 43rd Mersenne prime is found
636,D,The Denver Nuggets and the visiting Detroit Pistons combine for an NBA record 370 points
4456,U,January 28
327,D,Gary Gilmore is arrested for murdering two men in Utah.
4698,D,President Trump declares a state of emergency for Louisiana ahead of Hurricane Zeta's landfall.
5926,D,The US agrees to withdraw American troops from Niger.
2827,D,Super Tuesday of the Republican Party presidential primaries:
1518,U,Sundance Channel debuts.
3091,U,The city of Detroit
2990,D,New York becomes the first state to pass a law relating to guns since the Sandy Hook Elementary School shooting. The new law bans possession of high-capacity magazines
4767,U,Nationwide COVID-19 cases surpass 13 million cases
2073,U,Former Pantera guitarist "Dimebag" Darrell Abbott is murdered on stage by gunman Nathan Gale in Columbus
2105,U,Madagascar is released in theaters.
2152,U,Twelve dead coal miners and one survivor are discovered in the Sago Mine disaster near Buckhannon
5657,U,A shooting occurs in Cleveland
1527,D,The 68th Academy Awards
1266,U,Brandon Micheal Hall
2067,D,John Green and Charlie Haddad
4086,D,The Washington Post journalist Jamal Khashoggi is murdered inside the Saudi consulate in Istanbul
318,U,The National Basketball Association and the American Basketball Association agree on the ABA-NBA merger.
3564,D,John Kerry becomes the first Secretary of State to visit the Hiroshima Peace Memorial Museum
1096,U,Clayton Keith Yeutter leaves his position as the United States Secretary of Agriculture.
1520,U,1996 Honolulu hostage crisis: A gunman takes hostages at his former place of employment in Honolulu
1189,U,Dry Tortugas National Park is established.
3892,D,A gunman embarks on a shooting spree across Rancho Tehama
4649,D,Democratic presidential candidate Joe Biden names Senator Kamala Harris as his vice presidential nominee
4268,U,The Supreme Court of Puerto Rico rules that Pedro Pierluisi's swearing in as governor was unconstitutional and removes him from office. Secretary of Justice Wanda Vázquez Garced becomes governor.
4715,U,Texas surpasses one million confirmed cases of COVID-19
790,U,A second Unabomber bomb explodes at a computer store in Salt Lake City
3023,U,2013 Sequestration: A budget sequestration begins in the government.
5210,D,The three defendants convicted in the murder of Ahmaud Arbery are sentenced to life in prison. Both of the McMichaels are sentenced to life without the possibility of parole
1414,D,NFL star O. J. Simpson and his friend Al Cowlings flee from police in his white Ford Bronco. The low-speed chase ends at Simpson's Brentwood
1507,D,Six-year-old Elisa Izquierdo's child abuse-related death at the hands of her mother makes headlines
3845,D,Hurricane Harvey
3973,U,Russia announces it will expel 60 US diplomats and close the US Consulate in St. Petersburg in retaliation for the US expelling 60 Russian diplomats.
3352,D,The Food and Drug Administration (FDA) states that neither the benefits nor the safety of testosterone have been established for low testosterone levels due to aging and has required that testosterone pharmaceutical labels include warning information about the possibility of an increased risk of heart attacks and stroke.
1810,D,2000 United States presidential election: Republican candidate Texas Governor George W. Bush defeats Democratic Vice President Al Gore in the closest election in history
2761,U,The United States Senate passes economic sanctions on China due to so called low manipulation of the yuan.
2703,D,David Wu resigns as a member of the United States House of Representatives following allegations of an unwanted sexual encounter with an 18-year-old.
3770,U,Guardians of the Galaxy Vol. 2
858,U,The National Collegiate Athletic Association adopts Proposition 42
1967,D,U.S. forces seize control of Saddam International Airport
3495,U,Hillary Clinton testifies for a second time before the Benghazi Committee and answered members' questions for more than eight hours in a public hearing.
5716,D,SAG-AFTRA begins an ongoing strike after the national board failed to reach an agreement with the Alliance of Motion Picture and Television Producers
2079,D,Simón Trinidad
4740,U,Nationwide COVID-19 deaths surpass 250
667,U,Terry Wallis
4043,U,Mass arrests of Occupy ICE demonstrators are made by Homeland Security agents at an ICE facility in Portland Oregon.
4959,D,2021 Joe Biden speech to a joint session of Congress: On the eve of his 100th day in office
922,U,A federal grand jury indicts Cornell University student Robert Tappan Morris
454,D,U.S. Senator Ted Kennedy announces that he will challenge President Jimmy Carter for the 1980 Democratic presidential nomination.
4405,U,The House of Representatives approves 228–187 to restore parts of the Voting Rights Act of 1965. President Trump threatens to veto if the bill is approved by the Senate.
233,U,The Indiana Law Enforcement Academy begins operations.
4111,U,The Balangiga bells
4855,U,Joe Biden is sworn in as the 46th president of the United States. Kamala Harris becomes the first woman
5267,U,The United States Senate seeks to pass a bill of bipartisan support on sorely needed aid to Ukraine in the Russo-Ukrainian War. Senator Rand Paul blocks the bill from obtaining a speedy vote.
936,D,Standard Gravure shooting: Factory worker Joseph Wesbecker kills 8 and injures 12 before committing suicide inside a factory in Louisville
5199,D,The Ohio Department of Education concludes their investigation into the Bishop Sycamore High School scandal
4361,D,The United States Department of the Treasury announces that federal debt surpasses $23 trillion for the first time. This is a 16% increase since Donald Trump became president in 2017.
3284,U,A 14-year-old student at Marysville Pilchuck High School in Marysville
2211,U,The CW network debuts as the sixth broadcast network
3893,D,The Trump administration announces that it will reverse a ban on elephant trophies from Africa
1729,D,The Dow Jones Industrial Average closes above 11
2218,U,The last American MASH is decommissioned.
3376,D,A group of health professionals and human rights activists release evidence suggesting that the American Psychological Association worked closely with the CIA
3204,D,Governor Nathan Deal of Georgia signs the Safe Carry Protection Act into law
144,U,Following President Richard Nixon's visit to mainland China
5946,D,A six-week abortion ban takes effect in Florida.
3335,U,A collision between a commuter train and a passenger vehicle kills six in Valhalla
1021,U,In United States v. Eichman
4864,D,One of the 14 men accused in the Gretchen Whitmer kidnapping plot pleads guilty and agrees to testify against his co-defendants
1605,D,Comedian and Saturday Night Live actor Chris Farley is found dead from a drug overdose in his apartment on the 60th floor at John Hancock Center in Chicago
4408,D,Democrats in the House of Representatives announce formal charges against President Trump that accuse him of abusing power and obstructing Congress
3616,U,President Obama becomes the first U.S. president to visit Hiroshima
5647,U,2022–2023 Pentagon document leaks: The FBI arrests Jack Teixeira
4572,U,COVID-19 pandemic: Nationwide confirmed COVID-19 cases surpass 1 million.
3060,U,The Dow Jones Industrial Average closes above 15
5507,U,The Office of Science and Technology Policy initiates a five-year plan to research methods against global warming by reflecting light from the Sun away from the planet.
5032,U,Hundreds of businesses are hit by a large-scale cyberattack
